book_a;book_b;count
014038572X;0446670251;4
0805059555;0449219461;4
0812511816;0345370775;4
0553580930;0446603589;4
0553289691;0452269571;4
1573220876;0345337662;4
0140386645;0142001740;4
0425122123;0345370775;4
0140386645;0394820371;4
0385498721;059035342X;4
0060964049;044021145X;4
0553289691;0553268449;4
0553289691;0670892963;4
0743206061;0316666343;4
0060964049;0440215625;4
0312974256;0312983824;4
038542017X;0440212561;4
0312974256;0312966806;4
038542017X;0439136350;4
0312974256;0373218036;4
1558531025;0385504209;4
0312974256;0373483503;4
0767907817;0375727345;4
038542017X;0446612790;4
1558531025;0425154092;4
0670805149;068484477X;4
038542017X;0446605239;4
0452281903;0316666343;4
0441010512;0312983867;4
0441003257;0425170349;4
0670032379;0743237188;4
0452281903;1558743669;4
038542471X;0679781587;4
0452281032;0375703055;4
0452281903;0385335881;4
0061015725;0345452569;4
0312961324;0375726403;4
0425136981;0671867172;4
0312952716;0440221471;4
0312952716;0440206154;4
0441003257;0671042858;4
0441005748;0441009239;4
0312961324;0804114986;4
0767915054;0375706771;4
1558531025;0380718340;4
0767915054;0385492081;4
042513699X;067976402X;4
0767905938;0316666343;4
0767915054;0312195516;4
0452281903;0446610399;4
0312974256;0439064872;4
0767915054;0316096199;4
0767915054;0142001740;4
0312284683;0316666343;4
0786866845;0312195516;4
0451166582;034538475X;4
0441627404;0385504209;4
0312284683;0312980159;4
0767915054;0142000205;4
0441627404;0394820371;4
0312983298;0553579754;4
0312422156;0446670251;4
0670031909;0670030643;4
042513699X;0804106304;4
0312974256;0440211727;4
038542471X;0345337662;4
0441008534;0449212602;4
0312961324;0553268880;4
042513699X;0553268880;4
038542471X;0312986343;4
0312961324;0425167313;4
076790592X;0316666343;4
0441008534;0441001971;4
0425140032;0425107469;4
0312983298;0671001795;4
0767913000;043935806X;4
0553582143;0515130966;4
0441004520;067976402X;4
0312955006;0553279378;4
042513699X;0312195516;4
0312955006;0446610038;4
0441009239;0441001971;4
0441009239;0441003745;4
0451162072;080410526X;4
0553571656;0452284449;4
0553582143;0553569910;4
0452281784;0385335881;4
0553377868;067976402X;4
0553377868;0679781587;4
042513699X;0316666343;4
0441009239;0385504209;4
0312955006;0671867091;4
0425140032;0425130711;4
0452280621;0804106304;4
0786817070;0060930535;4
0786817070;0064407675;4
0770422632;0316666343;4
042513699X;0375760911;4
0786808551;0786817070;4
0425136981;0553580221;4
0786817070;0312305060;4
0553582143;0440226430;4
0786817070;0064407691;4
0425136981;074343627X;4
0425140032;0425124347;4
0425136981;0553579754;4
0452281032;044023722X;4
0441009239;0441005748;4
0767916069;0671027360;4
0312955006;0440211727;4
038542471X;0439064864;4
0312955006;0380718340;4
0441009239;0441004520;4
038542471X;0440220602;4
0441009239;0345423402;4
038542471X;043935806X;4
0452281903;0671036505;4
042513699X;043935806X;4
0451162072;0671042858;4
038542471X;0385472951;4
0061015725;0425170349;4
042513699X;0399148027;4
0553571656;014029628X;4
0425142485;0451132378;4
0553582526;0425147622;4
0446608890;0312976275;4
0440514428;0385504209;4
0385336810;0060085452;4
031298328X;0312265859;4
031298328X;0671041789;4
031298328X;0743418174;4
031298328X;0312966091;4
0451161343;0345342968;4
0786866586;0385504209;4
0441627404;006440188X;4
0385722192;059035342X;4
0786868015;0743211383;4
0425143325;042510107X;4
0425143325;0425105334;4
0425143325;0425122123;4
0553582526;0440214041;4
0553582526;0425180638;4
0786867647;0743418174;4
0553582526;042516098X;4
0441790348;0156001314;4
0440901588;0446672211;4
0312983301;0439139597;4
0385337639;0316569321;4
0553380095;0142001740;4
0553582526;0380718332;4
0553582143;0060987103;4
0312283709;0316776963;4
0618002235;0439064864;4
0312983824;0060987103;4
0786867647;0061009059;4
0452283205;0060987561;4
0385337116;0385509510;4
0385337116;0385504209;4
0451161343;0140177396;4
0385337639;0060987103;4
0312283709;1573221937;4
0312283709;0671003755;4
0385337639;0312195516;4
0312983298;0439139597;4
0618002235;0590353403;4
0385337639;0064407667;4
0385337639;0312978383;4
0425142485;042511984X;4
0425142485;0425147622;4
0441569595;0684801523;4
0618129022;0440214041;4
0786866586;0316969443;4
0553571656;0312195516;4
0618002235;0441790348;4
0618002235;0439136350;4
0385337639;0375706771;4
0312983301;031298328X;4
0312283709;0316666343;4
0312983298;0312983867;4
0786866586;0312195516;4
0312924801;0375706771;4
0441102670;0441172695;4
0312978383;0316569321;4
0312978383;0316666343;4
0312924801;0345370775;4
0385420161;0553296981;4
0312924801;0312195516;4
0312924801;014029628X;4
0312924801;0425147622;4
0452280621;0140298479;4
0312924801;0425154092;4
0312924801;0440122090;4
0452280621;0312195516;4
0452280621;0316096199;4
0425140032;0451167317;4
0312978383;0061009059;4
0425140032;0451180232;4
0553375407;059035342X;4
0452280621;059035342X;4
0312978383;0064407667;4
0452280621;0060930535;4
0441102670;0312924585;4
0441102670;0345339681;4
0385420161;0671021001;4
0446607711;0786889608;4
0061031070;0515126772;4
0385420161;0316769487;4
0441172695;059035342X;4
1558743316;0440214041;4
0061031070;0515128546;4
0312979479;0060958022;4
0446607711;0440213525;4
0786862564;0345447840;4
0767903862;0671027360;4
0441172695;0553580272;4
0446607711;044021145X;4
076790382X;014028009X;4
0312422156;1400034779;4
0786862564;0375706771;4
0425141233;0312971346;4
0441172695;067102423X;4
0425141233;0312966091;4
0312978383;0553268880;4
0425141233;0312924585;4
0767903862;0380727501;4
0441172695;0618002227;4
0553571656;0385482388;4
0767903862;0060920084;4
0385420161;0140293248;4
0553582143;0439064864;4
0767905202;0385335482;4
0767905202;0380818973;4
0441002935;0515133876;4
0767905202;0316666343;4
0767905202;0385335881;4
0385420161;0679439382;4
0440514428;0316666343;4
0515095826;0439064872;4
1551665301;0345445848;4
1551665301;0345438329;4
1551665301;0345435168;4
0515095826;042516098X;4
0446607193;0316969443;4
0767905202;0373250126;4
0385420161;067976402X;4
0385420161;0679746048;4
1551669498;0312265867;4
0452280621;0385722206;4
1551669498;0312980140;4
0553582143;0425154092;4
0385421982;0385490992;4
0452281881;0743418174;4
0312971125;0312980159;4
0312966806;0312974256;4
0670813648;0452262143;4
0312966806;0312971125;4
0312966806;014028009X;4
0312966806;0060976845;4
0312971125;0425148297;4
0312966806;0312278586;4
0312971125;0312966806;4
0767912233;0316666343;4
0441005489;0316769487;4
0452281903;0140293248;4
0312971125;0440226430;4
0061015725;067976402X;4
0425083837;044021145X;4
0385421982;0446527033;4
0312966806;0440224764;4
0312966806;0440211727;4
0451162072;0446601241;4
0312966806;0345445848;4
0385421982;0440211727;4
0451162072;0345361792;4
0452281784;0312243022;4
0767913000;0060976845;4
0061020702;0446604666;4
0553377868;0316666343;4
0767914767;014028009X;4
0385421982;0385493800;4
0452281903;0060922532;4
0767912233;0385335881;4
0425140032;0553582755;4
0441172695;0440180295;4
1551669498;0312265859;4
0441172695;0441172717;4
0312979096;0316769487;4
0441172695;0441102670;4
0786862564;0446605239;4
0786862564;0446672211;4
076790382X;0142001740;4
0786862564;044651652X;4
0786862564;0440213525;4
0441000916;059035342X;4
0312979096;0385504209;4
0441172695;0446610038;4
0786862564;0312305060;4
0312979096;0553583441;4
1551668998;0515131229;4
0312979096;043935806X;4
1551668998;0671034022;4
0786862564;006101351X;4
1551668998;044023722X;4
055356160X;0380718340;4
0804111359;0811801802;4
0142000663;0671021001;4
140003065X;0452282152;4
0446394521;0375727345;4
0425104346;034539657X;4
0446394521;038079487X;4
0316734837;0312986343;4
067091021X;068484477X;4
0446394521;0671021001;4
140003065X;0385721420;4
140003065X;0385720106;4
0446394521;0671027360;4
0142000663;0060977493;4
0142000663;0316769487;4
0385490445;0375726403;4
0446394521;0553279912;4
140003065X;0375727345;4
0553569155;0451169522;4
0142000663;0380002930;4
0385319207;0312305060;4
0142001805;0064407667;4
0142001805;0375726403;4
0142001805;0345361792;4
0743417682;0446608815;4
0316735027;0316666343;4
0316735027;0060987103;4
0316735027;0142001740;4
0142001805;038572179X;4
0142001805;0446670111;4
0316734837;0316601950;4
1558747109;055321313X;4
1558747109;1558744592;4
0441790348;0140298479;4
0142004235;014028009X;4
0142004235;0446605239;4
0743418190;0375412530;4
0743418190;0345423291;4
0142004235;0446679593;4
0316693294;0446605484;4
0385486804;0061009059;4
0385486804;0446672211;4
0142004235;0316666343;4
0804108749;0743418174;4
0316693294;0446610038;4
0385319207;0452282152;4
0316693294;0385472951;4
067091021X;0375707972;4
0743418190;0446610542;4
067091021X;0385722206;4
0804108749;0446672211;4
0385319207;0446672211;4
0804108749;0312966091;4
0804108749;0060976845;4
067091021X;0061009059;4
0316693286;0316693200;4
0393050939;059035342X;4
0385324057;0060976845;4
0316693286;0446364193;4
0385486804;0156027321;4
0451409973;0671001795;4
0385486804;0312201656;4
0515119784;0316666343;4
0515119644;0553572326;4
0446394521;0316601950;4
0385490445;0374129983;4
1558747109;1558744150;4
1558747109;1558746226;4
0142004278;0060987561;4
0393050939;0671027360;4
067091021X;0312278586;4
0385486804;0385504209;4
140003065X;068484267X;4
0804108749;0671001795;4
0385486804;0345370775;4
0316693294;0375707972;4
0804108749;0440211727;4
0385486804;0375707972;4
0553295772;055356451X;4
0385486804;0375726403;4
0316693324;0743206029;4
140003065X;067976402X;4
0804108749;0439064864;4
0451210743;044021145X;4
0804108749;044021145X;4
0553375407;0385492081;4
0312980159;0312966970;4
0312980159;0312971125;4
1551668653;0316666343;4
0312980159;0316601950;4
0451163966;0380002930;4
0312980159;0060502258;4
0670030643;0670031909;4
0441569595;0060938455;4
0312980159;0312284683;4
0061031410;0446603589;4
0553571656;0375706771;4
0451163966;0380977788;4
1551668912;0316666343;4
0767903579;067976402X;4
0312421273;0743418174;4
0312421273;0679781587;4
0312421273;0452282152;4
0312421273;0446672211;4
0312980159;0345313860;4
0312421273;0312282990;4
0061031410;0380731851;4
0786866020;0316666343;4
0312983824;0312974256;4
0786867647;0345443284;4
0385337116;0316666343;4
0440901588;0440998050;4
0312983824;0385503822;4
0312983824;0316693200;4
0440901588;0439064872;4
0312983824;0385505833;4
0385336810;0743418204;4
0452283205;0553280341;4
0312983824;0446679364;4
0440514428;067976402X;4
0441790348;0140067477;4
0452283205;1400031354;4
0452283205;0440221471;4
0312983824;067976402X;4
0553380095;0312195516;4
1551668653;0425148297;4
0061031410;0446610038;4
0061031410;0446612790;4
0061031410;0446613266;4
0061031410;0449223612;4
0618002235;034538475X;4
0061031550;0446675059;4
0385336810;0385504209;4
0452283205;0452282152;4
0385337639;0670880728;4
0385722192;0743418174;4
0767903382;0316776963;4
0767903382;0312195516;4
0441569595;0345337662;4
0786866276;0142000205;4
0061031410;0553576801;4
0441569595;0385504209;4
0061013412;0446611808;4
0553375407;0316569321;4
0385472943;0375727345;4
0061031410;0671001795;4
0441569595;0345404475;4
0767903382;0449005615;4
0441569595;0316769487;4
0061099325;0061000043;4
0061099325;0061097853;4
0767902890;059035342X;4
0441569595;0380789019;4
0743417682;0671042858;4
0553375407;0345444884;4
0670030643;0380977788;4
0385472943;0316693235;4
0385472943;0440214041;4
0441569595;0446310786;4
0312982518;0425182908;4
0385472943;0385490992;4
0312982518;0446602620;4
0061031410;0786868716;4
0670030643;015100692X;4
0670030643;0142001740;4
0441569595;0446610038;4
0670030643;014029628X;4
1558743316;1558746161;4
0786866276;0385720106;4
0670030643;0061009059;4
0385472943;0446610038;4
0553571656;0316666343;4
0385472943;0446606189;4
0385472943;0385424728;4
0786866276;067976402X;4
0553571656;0345313860;4
0553582526;0312980159;4
0553375407;0140119906;4
0440967694;044651652X;4
0061013412;0440241073;4
0451163966;0679746048;4
0425133540;0446610038;4
0452284449;0671027360;4
0553582135;0553581554;4
0553380095;0446605239;4
0385729332;0060928336;4
0452284449;0553571656;4
0446608890;0553578693;4
0440487617;043935806X;4
0312272057;0375412530;4
0312272057;0316666343;4
0385729332;0316666343;4
0440439884;0385479565;4
0316153915;0553802488;4
0316154059;0316153915;4
0316154059;0316602906;4
0316154059;0316603287;4
0312272057;031242227X;4
0440487617;0061009059;4
0440439884;0345370775;4
0440439884;0312195516;4
0440487617;0439136350;4
155166674X;044023722X;4
0440487617;0375727345;4
0312272057;0060391626;4
0747546290;0747532745;4
0670869902;0452282152;4
1551665301;0842329218;4
0553582135;0553569910;4
0440487617;0312195516;4
0446608890;0743412028;4
0312272057;0399148027;4
155874424X;0451190556;4
155874424X;068484477X;4
0670865796;0316666343;4
0670865796;0345443284;4
0440487617;0064400557;4
0385729332;0140293248;4
0316154059;0316603570;4
0440407524;0440498058;4
0836221362;0836218051;4
006440630X;0316666343;4
0451188489;0060199652;4
0553586122;0446611808;4
0836221362;0836204387;4
0553348973;0375727345;4
0553800973;0316666343;4
0140077022;0553268449;4
0836220889;0836204387;4
0836220889;0836218353;4
0836220889;0836217691;4
0425118703;0425107469;4
0553566040;0449212602;4
0451188489;0439139597;4
0451188489;0439064864;4
0553566040;0553287346;4
0836221362;0836218620;4
0836221362;0920668372;4
0887307876;0671003755;4
0553586122;0553569910;4
039915079X;0316693200;4
0749395990;0385335482;4
0316153915;0316602906;4
0670865796;0440225701;4
0316153915;0316154059;4
0385729332;0312195516;4
0670865796;0452282829;4
0316153915;0316603287;4
0452268060;0440213525;4
0425145638;0446611212;4
0385729332;014131088X;4
0385729332;0316569321;4
0440439884;0671027360;4
0316153915;0385504209;4
0749395990;044021145X;4
0425146413;0425174271;4
0425146413;0425163407;4
044048474X;0440225701;4
155874424X;1558744150;4
0316153915;0345452550;4
0452268060;0446532231;4
0440414806;015100692X;4
0440414806;0312195516;4
0440414806;0142001740;4
0786868619;0375707972;4
0786868619;0375726403;4
0441790348;042513525X;4
0440407524;0842329129;4
0553582135;0446609323;4
0385722192;0393319296;4
0425144429;0316666343;4
0786868619;0425167313;4
1551666839;0380731851;4
0553348981;0156027321;4
0451166892;0385507593;4
0425144429;0345386108;4
0441790348;0446363251;4
0452283442;0440498058;4
0451166892;0345350499;4
0765341972;0345361792;4
0765341972;0345378490;4
0765341972;0316666343;4
0452283442;0439139600;4
0452283442;043935806X;4
0765341972;0312195516;4
0452283442;0440206154;4
0765341972;0312305060;4
0441790348;0385504209;4
0425143325;067102423X;4
0446607193;067976402X;4
0553299506;0440213525;4
0316168815;080411109X;4
0743469801;0312966970;4
0385729332;0439064864;4
0553299506;0440214041;4
0385335830;0446670251;4
0743469801;0316666343;4
0316168815;0385504209;4
0743469801;0316776963;4
0515090174;0515087122;4
0515090174;0515090506;4
0316168815;1558745157;4
0515090174;0553279912;4
0385335830;0446606812;4
0385335830;0446605239;4
0515090174;0515102652;4
0385335830;0446600474;4
1551665301;0684814994;4
0316182540;0312195516;4
0743469801;0312265859;4
0515090174;0515095826;4
0553582135;044023722X;4
0743469801;0767905180;4
0440407524;0394820371;4
0515087122;0449219461;4
0515087122;0515090174;4
0515087122;0515090506;4
0515087122;0515095826;4
0553299506;0553572326;4
0440407524;0316666343;4
0452268060;0385504209;4
0743486226;0066214122;4
0670869902;0553296981;4
0553299506;0804106304;4
0553380095;0452282829;4
0452268060;039592720X;4
0515090174;0446610038;4
0747538484;0747532745;4
1558744592;1558747109;4
0515090174;0446310786;4
0316168815;0446605239;4
0515090174;0312980140;4
0061000043;0061099325;4
0515090174;0440225701;4
0747532745;0747546290;4
0747532745;0747538484;4
0743469801;0385504209;4
0140077022;0671003755;4
0345348109;0439064872;4
038082101X;0312195516;4
038082101X;0156027321;4
0345348036;0446359866;4
0345348036;0451160525;4
0446532452;0316168688;4
0886777844;080410753X;4
0345348109;059035342X;4
0345348036;1400034779;4
0887307876;0312195516;4
0140053204;0451170385;4
0345348036;0345413350;4
0064407055;0446365386;4
0345348036;1400031354;4
0440223202;0316666343;4
0140119906;0553375407;4
0140119906;0553250426;4
0140119906;0684874350;4
0140119906;1400034779;4
0671004565;0316666343;4
1573227331;0385504209;4
0440223202;044021145X;4
0064405176;0812550706;4
0140042598;0679781587;4
0140042598;1573221937;4
0446604658;0385722206;4
084232920X;0842332278;4
0140119906;0743418174;4
0064405842;0440998050;4
0446604658;0345370775;4
0440223202;0679781587;4
0140042598;0374129983;4
0515130966;0345453816;4
0140042598;034536676X;4
1573228214;0345313860;4
0553580272;0441172695;4
1573228214;0316666343;4
0452266564;0425189031;4
0553584510;0446612790;4
0140042598;0316666343;4
0446604658;0312971346;4
055356773X;0425158616;4
0671004565;0440211727;4
0385504470;0345313860;4
0425118703;0425128164;4
0440223202;0452282152;4
0140143505;0156027321;4
0553569058;0142001740;4
0064407055;0060958022;4
0060932813;0446672211;4
068487217X;0671027360;4
0385504470;0393319296;4
0553800973;0312265867;4
0553569058;0316666343;4
0385504470;0385504209;4
0140077022;039592720X;4
0064405842;0553213148;4
0451188489;0316666343;4
0553586122;0553582127;4
0060932813;0316666343;4
055356773X;0316666343;4
038082101X;0679781587;4
0553586122;0316666343;4
068487217X;0312195516;4
0140067779;0385722206;4
0553801376;0316666343;4
0425118703;0440226430;4
1573227331;039592720X;4
0836220889;0385484518;4
